ID_NEON,ID_SENTINEL2,Collection_NEON,Collection_Sentinel,x,y,crs,sentinel2_id,neon_id,image_id_neon,image_id_sentinel2,tile_id,utm,lon,lat,utm_x,utm_y,e7g_x,e7g_y,ID
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,NA5120_E1242N0878,EPSG:32610,-122.37434228818476,45.786582014929415,548632.0205747931,5070526.053871758,6361600.0,4497920.0,NEON_S2__0103
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,NA5120_E1243N0876,EPSG:32610,-122.27062901279122,45.71559447172785,556765.5055805763,5062707.540308963,6366720.0,4487680.0,NEON_S2__0104
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,NA5120_E1243N0877,EPSG:32610,-122.2913571795035,45.758600711648256,555109.9519185104,5067471.105404847,6366720.0,4492800.0,NEON_S2__0105
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1194N1400,EPSG:32606,-147.60897280258578,65.14055041333378,471434.1995414693,7224256.53787991,6115840.0,7170560.0,NEON_S2__0106
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1195N1399,EPSG:32606,-147.45473334555072,65.138969539431,478667.90678962873,7224019.414693162,6120960.0,7165440.0,NEON_S2__0107
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1195N1400,EPSG:32606,-147.53026163901657,65.17094886550291,475154.775890875,7227611.056272239,6120960.0,7170560.0,NEON_S2__0108
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1195N1401,EPSG:32606,-147.60598555308084,65.20288441720609,471641.0075098013,7231202.09992658,6120960.0,7175680.0,NEON_S2__0109
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1196N1399,EPSG:32606,-147.375850692515,65.16929328315958,482388.4674655619,7227374.62236559,6126080.0,7165440.0,NEON_S2__0110
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1196N1400,EPSG:32606,-147.45138390590205,65.20131208110028,478874.709089022,7230966.259468111,6126080.0,7170560.0,NEON_S2__0111
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,NA5120_E1196N1401,EPSG:32606,-147.52711323135378,65.23328715280579,475360.314703607,7234557.29767973,6126080.0,7175680.0,NEON_S2__0112
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,NA5120_E1611N0545,EPSG:32614,-97.646057016779,33.32481560589625,626018.9207577497,3688115.077732719,8250880.0,2792960.0,NEON_S2__0113
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,NA5120_E1611N0546,EPSG:32614,-97.6461469303056,33.37097878824861,625944.0521368855,3693233.480103688,8250880.0,2798080.0,NEON_S2__0114
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,NA5120_E1612N0545,EPSG:32614,-97.59203291685546,33.32488472993673,631047.5340420781,3688189.3423776766,8256000.0,2792960.0,NEON_S2__0115
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,NA5120_E1612N0546,EPSG:32614,-97.59208957295374,33.37104797051992,630973.1039415916,3693307.8351263576,8256000.0,2798080.0,NEON_S2__0116
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0781234335,3695624.9778367537,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,NA5120_E1611N0546,EPSG:32614,-97.6461469303056,33.37097878824861,625944.0521368855,3693233.480103688,8250880.0,2798080.0,NEON_S2__0117
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0781234335,3695624.9778367537,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,NA5120_E1611N0547,EPSG:32614,-97.64623700223066,33.41714162662081,625869.0962642301,3698351.87999616,8250880.0,2803200.0,NEON_S2__0118
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0781234335,3695624.9778367537,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,NA5120_E1612N0546,EPSG:32614,-97.59208957295374,33.37104797051992,630973.1039415916,3693307.8351263576,8256000.0,2798080.0,NEON_S2__0119
2021_HEAL_4,20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,NA5120_E1163N1389,EPSG:32606,-149.1517058577438,63.84078990188783,394172.1868049224,7081057.040619653,5957120.0,7114240.0,NEON_S2__0120
2021_HEAL_4,20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,NA5120_E1163N1390,EPSG:32606,-149.2250908889932,63.87197552606756,390685.1177581016,7084654.227494199,5957120.0,7119360.0,NEON_S2__0121
2021_HEAL_4,20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,NA5120_E1163N1391,EPSG:32606,-149.29865218107125,63.90311762628541,387197.3628169739,7088250.826622903,5957120.0,7124480.0,NEON_S2__0122
2021_HEAL_4,20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,NA5120_E1164N1390,EPSG:32606,-149.1511866259089,63.90302759488026,394431.5017316815,7087988.381597155,5962240.0,7119360.0,NEON_S2__0123
2021_HEAL_4,20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,NA5120_E1162N1390,EPSG:32606,-149.29884528579254,63.84089163542019,386938.10313377663,7081320.694579154,5952000.0,7119360.0,NEON_S2__0124
2021_HEAL_4,20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,NA5120_E1163N1389,EPSG:32606,-149.1517058577438,63.84078990188783,394172.1868049224,7081057.040619653,5957120.0,7114240.0,NEON_S2__0125
2021_HEAL_4,20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,NA5120_E1163N1390,EPSG:32606,-149.2250908889932,63.87197552606756,390685.1177581016,7084654.227494199,5957120.0,7119360.0,NEON_S2__0126
2021_HEAL_4,20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,NA5120_E1163N1391,EPSG:32606,-149.29865218107125,63.90311762628541,387197.3628169739,7088250.826622903,5957120.0,7124480.0,NEON_S2__0127
2021_HEAL_4,20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T06VUR,NA5120_E1164N1390,EPSG:32606,-149.1511866259089,63.90302759488026,394431.5017316815,7087988.381597155,5962240.0,7119360.0,NEON_S2__0128
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1438N0539,EPSG:32613,-106.91775408687704,32.56827455322377,319969.7657398542,3605049.704230961,7365120.0,2762240.0,NEON_S2__0129
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1438N0540,EPSG:32613,-106.92343303075026,32.614040800730415,319528.36096329964,3610133.8572596153,7365120.0,2767360.0,NEON_S2__0130
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1438N0541,EPSG:32613,-106.92912179749374,32.65980608772537,319086.6904753739,3615217.996162359,7365120.0,2772480.0,NEON_S2__0131
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1438N0542,EPSG:32613,-106.934820409403,32.70557041246887,318644.75453615247,3620302.1209812304,7365120.0,2777600.0,NEON_S2__0132
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1439N0539,EPSG:32613,-106.86459647343686,32.57369548893741,324971.25742027094,3605562.0517127593,7370240.0,2762240.0,NEON_S2__0133
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1439N0540,EPSG:32613,-106.87024424270156,32.61946621105844,324530.2990959557,3610646.321515021,7370240.0,2767360.0,NEON_S2__0134
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1439N0541,EPSG:32613,-106.87590178254668,32.665235979505766,324089.0740536583,3615730.576852759,7370240.0,2772480.0,NEON_S2__0135
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1439N0542,EPSG:32613,-106.88156911515526,32.71100479255598,323647.5825533848,3620814.817767657,7370240.0,2777600.0,NEON_S2__0136
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1440N0538,EPSG:32613,-106.80582450883516,32.53330989709124,330412.97388211807,3600989.093800992,7375360.0,2757120.0,NEON_S2__0137
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1440N0539,EPSG:32613,-106.81143138805476,32.57908601469409,329972.72952402325,3606073.497210891,7375360.0,2762240.0,NEON_S2__0138
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1440N0540,EPSG:32613,-106.81704796350522,32.624861187129696,329532.2171811937,3611157.885777023,7375360.0,2767360.0,NEON_S2__0139
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1440N0541,EPSG:32613,-106.82267425718628,32.67063541269458,329091.43711336795,3616242.259540613,7375360.0,2772480.0,NEON_S2__0140
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1441N0539,EPSG:32613,-106.75825887047196,32.58444612152336,334974.18495942245,3606584.04137947,7380480.0,2762240.0,NEON_S2__0141
2021_JORN_4,20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,326000.00153185194,3611500.000709052,32613,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JORN_4,COPERNICUS/S2_HARMONIZED/20210826T173911_20210826T175436_T13SCS,NA5120_E1441N0540,EPSG:32613,-106.76384423300026,32.630225719953074,334534.1181287721,3611668.550700119,7380480.0,2767360.0,NEON_S2__0142
2021_OAES_5,20210621T171901_20210621T172703_T14SME,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,492500.0008493425,3913500.000734819,32614,COPERNICUS/S2_HARMONIZED/20210621T171901_20210621T172703_T14SME,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OAES_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OAES_5,COPERNICUS/S2_HARMONIZED/20210621T171901_20210621T172703_T14SME,NA5120_E1585N0589,EPSG:32614,-99.09413506984632,35.342369622175006,491445.950642996,3911015.693259932,8117760.0,3018240.0,NEON_S2__0143
2021_OAES_5,20210621T171901_20210621T172703_T14SME,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,492500.0008493425,3913500.000734819,32614,COPERNICUS/S2_HARMONIZED/20210621T171901_20210621T172703_T14SME,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OAES_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OAES_5,COPERNICUS/S2_HARMONIZED/20210621T171901_20210621T172703_T14SME,NA5120_E1585N0590,EPSG:32614,-99.09516704491072,35.38850588309924,491357.0940160986,3916132.4304857138,8117760.0,3023360.0,NEON_S2__0144
2021_OSBS_6,20210831T155819_20210831T160320_T17RLN,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,401894.47036367713,3284500.044601837,32617,COPERNICUS/S2_HARMONIZED/20210831T155819_20210831T160320_T17RLN,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OSBS_6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OSBS_6,COPERNICUS/S2_HARMONIZED/20210831T155819_20210831T160320_T17RLN,NA5120_E1912N0494,EPSG:32617,-82.0380320007597,29.64770481132511,399529.6633595402,3280199.4680116526,9792000.0,2531840.0,NEON_S2__0145
