tile_id,utm,lon,lat,utm_x,utm_y,e7g_x,e7g_y,mgrs_tiles,ntiles,neon_id,neon_date
NA5120_E1438N0538,EPSG:32613,-106.91208494364994,32.52250734694141,320410.90454514476,3599965.537034456,7365120.0,2757120.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1438N0539,EPSG:32613,-106.91775408687705,32.56827455322377,319969.7657398542,3605049.7042309605,7365120.0,2762240.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1438N0540,EPSG:32613,-106.92343303075026,32.614040800730415,319528.36096329964,3610133.8572596153,7365120.0,2767360.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1438N0541,EPSG:32613,-106.92912179749374,32.65980608772537,319086.6904753739,3615217.996162359,7365120.0,2772480.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1438N0542,EPSG:32613,-106.934820409403,32.70557041246887,318644.75453615247,3620302.1209812304,7365120.0,2777600.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1438N0543,EPSG:32613,-106.94052888884505,32.75133377321726,318202.55340592074,3625386.231758357,7365120.0,2782720.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1439N0538,EPSG:32613,-106.8589584526404,32.527923814862426,325411.94876679697,3600477.7674043993,7370240.0,2757120.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1439N0539,EPSG:32613,-106.86459647343686,32.57369548893741,324971.25742027094,3605562.0517127593,7370240.0,2762240.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1439N0540,EPSG:32613,-106.87024424270157,32.61946621105844,324530.2990959557,3610646.3215150214,7370240.0,2767360.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1439N0541,EPSG:32613,-106.87590178254669,32.665235979505766,324089.0740536583,3615730.576852759,7370240.0,2772480.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1439N0542,EPSG:32613,-106.88156911515526,32.71100479255598,323647.5825533848,3620814.8177676573,7370240.0,2777600.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1439N0543,EPSG:32613,-106.88724626278142,32.75677264848179,323205.82485535834,3625899.044301487,7370240.0,2782720.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1440N0538,EPSG:32613,-106.80582450883517,32.53330989709124,330412.97388211807,3600989.0938009913,7375360.0,2757120.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1440N0539,EPSG:32613,-106.81143138805477,32.57908601469409,329972.72952402325,3606073.497210891,7375360.0,2762240.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1440N0540,EPSG:32613,-106.81704796350522,32.624861187129696,329532.2171811937,3611157.8857770227,7375360.0,2767360.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1440N0541,EPSG:32613,-106.82267425718628,32.67063541269458,329091.43711336795,3616242.259540613,7375360.0,2772480.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1440N0542,EPSG:32613,-106.8283102911683,32.71640868968151,328650.3895804804,3621326.618542979,7375360.0,2777600.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1440N0543,EPSG:32613,-106.83395608759248,32.7621810163795,328209.0748426724,3626410.962825534,7375360.0,2782720.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1441N0538,EPSG:32613,-106.75268315187775,32.538665584678135,335413.9827979796,3601499.516877983,7380480.0,2757120.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1441N0539,EPSG:32613,-106.75825887047196,32.58444612152336,334974.18495942245,3606584.04137947,7380480.0,2762240.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1441N0540,EPSG:32613,-106.76384423300026,32.630225719953074,334534.1181287721,3611668.5507001188,7380480.0,2767360.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1441N0541,EPSG:32613,-106.76943926134982,32.67600437827989,334093.7825656916,3616753.04488079,7380480.0,2772480.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1441N0542,EPSG:32613,-106.77504397747806,32.72178209481272,333653.1785300558,3621837.5239624386,7380480.0,2777600.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1441N0543,EPSG:32613,-106.78065840341293,32.76755886785682,333212.30628192227,3626921.9879861227,7380480.0,2782720.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JORN_3,2019-08-25
NA5120_E1477N0697,EPSG:32613,-105.65161184979105,40.003099452227346,444380.91241630795,4428304.541192693,7564800.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1477N0698,EPSG:32613,-105.65754870387964,40.04889212924451,443911.677250289,4433390.88365864,7564800.0,3576320.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1477N0699,EPSG:32613,-105.66349699555388,40.094683867845774,443442.18005789677,4438477.2048790855,7564800.0,3581440.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1477N0700,EPSG:32613,-105.66945675533516,40.14047466635963,442972.4211285168,4443563.504898564,7564800.0,3586560.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1478N0697,EPSG:32613,-105.5923971318195,40.00796009071084,449438.8727788732,4428808.7564055845,7569920.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1478N0698,EPSG:32613,-105.59829175711323,40.05375733143643,448969.90451506857,4433895.238748319,7569920.0,3576320.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1478N0699,EPSG:32613,-105.60419774070711,40.09955364188242,448500.6731974318,4438981.699469625,7569920.0,3581440.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1479N0696,EPSG:32613,-105.52733224858888,39.96698283109312,454965.29295407573,4424225.770046496,7575040.0,3566080.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1479N0697,EPSG:32613,-105.5331733702027,40.012785523902956,454496.8554738138,4429312.416383037,7575040.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1479N0698,EPSG:32613,-105.53902574073236,40.05858729613705,454028.1536226462,4434399.040678782,7575040.0,3576320.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1479N0699,EPSG:32613,-105.54488939018272,40.10438814617288,453559.1876897901,4439485.642977487,7575040.0,3581440.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1480N0696,EPSG:32613,-105.46814170761675,39.97176855721404,460023.03413033864,4424728.7310137935,7580160.0,3566080.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1480N0697,EPSG:32613,-105.47394062794153,40.01757574129977,459554.86360225774,4429815.521754904,7580160.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1480N0698,EPSG:32613,-105.47975071791267,40.063382012814145,459086.427675003,4434902.290080253,7580160.0,3576320.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1480N0699,EPSG:32613,-105.48557200733168,40.10918737015658,458617.7266378022,4439989.036033265,7580160.0,3581440.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_NIWO_3,2019-08-14
NA5120_E1584N0588,EPSG:32614,-99.14859238303961,35.295282817705726,486489.5845933607,3905799.727854054,8112640.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1584N0589,EPSG:32614,-99.14965834509333,35.34141862450361,486400.39076451847,3910916.434408161,8112640.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1584N0590,EPSG:32614,-99.15072623350052,35.38755405773771,486311.14088590926,3916033.140110683,8112640.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1584N0591,EPSG:32614,-99.15179605295856,35.43368911716061,486221.8350125241,3921149.844963151,8112640.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1585N0588,EPSG:32614,-99.09310495641027,35.29623298904202,491534.7501461447,3905898.9551128834,8117760.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1585N0589,EPSG:32614,-99.09413506984633,35.342369622175006,491445.95064299594,3911015.693259932,8117760.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1585N0590,EPSG:32614,-99.09516704491071,35.38850588309924,491357.0940160986,3916132.4304857138,8117760.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1585N0591,EPSG:32614,-99.09620088614314,35.43464177157071,491268.18032031157,3921249.1667916733,8117760.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1586N0588,EPSG:32614,-99.03761608189483,35.29715064050322,496579.925383827,3905997.3987511843,8122880.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1586N0589,EPSG:32614,-99.03861034280473,35.34328807171604,496491.5201146442,3911114.1705841483,8122880.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1586N0590,EPSG:32614,-99.03960640060473,35.38942513202884,496403.05664763093,3916230.941426726,8122880.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1586N0591,EPSG:32614,-99.04060425967685,35.43556182120101,496314.5350375184,3921347.711280292,8122880.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_OAES_4,2019-04-25
NA5120_E1967N0713,EPSG:32618,-76.604427354505,38.85036714283653,360773.7575502021,4301394.857520564,10073600.0,3653120.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SERC_4,2019-05-15
NA5120_E1967N0714,EPSG:32618,-76.58979840081254,38.89441484549036,362128.4205379884,4306260.971004153,10073600.0,3658240.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SERC_4,2019-05-15
NA5120_E1967N0715,EPSG:32618,-76.57514286137894,38.9384586310417,363483.8913353175,4311126.832876539,10073600.0,3663360.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SERC_4,2019-05-15
NA5120_E1968N0713,EPSG:32618,-76.54796366200641,38.83803766420568,365650.5366652569,4299941.992729073,10078720.0,3653120.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SERC_4,2019-05-15
NA5120_E1968N0714,EPSG:32618,-76.53330071961338,38.88207446266876,367005.29138756974,4304807.5963218,10078720.0,3658240.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SERC_4,2019-05-15
NA5120_E1968N0715,EPSG:32618,-76.51861114167377,38.926107326548376,368360.8532672991,4309672.94928626,10078720.0,3663360.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SERC_4,2019-05-15
NA5120_E1235N0678,EPSG:32611,-119.29890833804365,36.99291626233064,295417.91993752646,4096556.9196296535,6325760.0,3473920.0,11SKA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1235N0679,EPSG:32611,-119.31345079845264,37.0368265224638,294242.0763906385,4101460.507276549,6325760.0,3479040.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1235N0680,EPSG:32611,-119.32801885902032,37.080732758014534,293065.5563261145,4106363.960197665,6325760.0,3484160.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1236N0678,EPSG:32611,-119.2440829000528,37.00562459592333,300330.8451279858,4097850.5304439072,6330880.0,3473920.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1236N0679,EPSG:32611,-119.25859430233899,37.04954570017534,299155.24369540846,4102754.4700977015,6330880.0,3479040.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1236N0680,EPSG:32611,-119.27313126138687,37.09346279646379,297978.9650420021,4107658.2741783834,6330880.0,3484160.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1237N0678,EPSG:32611,-119.18923742435895,37.018302472342036,305243.8069778315,4099143.5095124585,6336000.0,3473920.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1237N0679,EPSG:32611,-119.20371771729198,37.0622343997353,304068.4465129827,4104047.802848522,6336000.0,3479040.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1237N0680,EPSG:32611,-119.2182235234326,37.106162335764985,302892.4081232314,4108951.959764077,6336000.0,3484160.0,11SKB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SOAP_4,2019-06-11
NA5120_E1360N0532,EPSG:32612,-110.98192716730446,31.73510840195861,501711.96518590656,3511075.2131336257,6965760.0,2726400.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1361N0532,EPSG:32612,-110.92967472019126,31.74282607563307,506661.07319567853,3511932.632537056,6970880.0,2726400.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1361N0533,EPSG:32612,-110.93759431725105,31.788187615835874,505908.06136762694,3516959.975530469,6970880.0,2731520.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1361N0534,EPSG:32612,-110.94552735409772,31.833547591521924,505154.50640777504,3521987.2342470107,6970880.0,2736640.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1361N0535,EPSG:32612,-110.9534738602556,31.87890599954066,504400.4087589402,3527014.4087705817,6970880.0,2741760.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1361N0536,EPSG:32612,-110.96143386534057,31.924262836733515,503645.76886425953,3532041.499185429,6970880.0,2746880.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1362N0532,EPSG:32612,-110.87741205652863,31.75051433493746,511610.3340084088,3512789.1693388447,6976000.0,2726400.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1362N0533,EPSG:32612,-110.88530256095152,31.795882086357963,510857.7214534506,3517816.85284724,6976000.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1362N0534,EPSG:32612,-110.89320645889448,31.84124828243387,510104.56483958464,3522844.4515345558,6976000.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1362N0535,EPSG:32612,-110.90112377979189,31.886612920035653,509350.864609819,3527871.965484011,6976000.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1362N0536,EPSG:32612,-110.9090545531695,31.931975996025816,508596.62120749324,3532899.3947791783,6976000.0,2746880.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1363N0531,EPSG:32612,-110.81729114257173,31.71279768410844,517311.4189657469,3508616.7131716507,6981120.0,2721280.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1363N0532,EPSG:32612,-110.82513921088189,31.7581731676299,516559.7503898245,3513644.8245201884,6981120.0,2726400.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1363N0533,EPSG:32612,-110.8330005971151,31.803547108050758,515807.5363841208,3518672.8504215693,6981120.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1363N0534,EPSG:32612,-110.8408753305248,31.84891950227035,515054.7773915216,3523700.790957985,6981120.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1363N0535,EPSG:32612,-110.84876344045517,31.89429034718008,514301.4738552236,3528728.646211973,6981120.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1364N0531,EPSG:32612,-110.76503724690475,31.72042092032527,522260.59492684423,3509471.1428964864,6986240.0,2721280.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1364N0532,EPSG:32612,-110.77285621788145,31.765802561509144,521509.3251066077,3514499.599059884,6986240.0,2726400.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1364N0533,EPSG:32612,-110.78068846045136,31.811182668685944,520757.5089275147,3519527.9692332386,6986240.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1364N0534,EPSG:32612,-110.78853400377761,31.85656123877582,520005.14683264075,3524556.253498054,6986240.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1364N0535,EPSG:32612,-110.7963928771139,31.90193826869109,519252.2392653765,3529584.451936191,6986240.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1365N0533,EPSG:32612,-110.72836618573514,31.818788756075985,525707.641852458,3520382.210259628,6991360.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1365N0534,EPSG:32612,-110.73618251350733,31.86417347973561,524955.6759329466,3525410.840133125,6991360.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1365N0535,EPSG:32612,-110.74401212470225,31.909556672326804,524203.1636114653,3530439.3836360094,6991360.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01
NA5120_E1800N0547,EPSG:32616,-87.4712661152494,32.87469607436114,455913.95376263093,3637494.2938445252,9218560.0,2803200.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1800N0548,EPSG:32616,-87.46517450058819,32.920405101528175,456506.1633864122,3642559.0589172374,9218560.0,2808320.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1800N0549,EPSG:32616,-87.45907232301093,32.96611307815068,457098.80149958446,3647623.7693931716,9218560.0,2813440.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1801N0547,EPSG:32616,-87.41794899791302,32.86888502757564,460899.1567650628,3636829.0775220236,9223680.0,2803200.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1801N0548,EPSG:32616,-87.41182602268786,32.91458924156657,461491.7677588154,3641893.5660184575,9223680.0,2808320.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1801N0549,EPSG:32616,-87.40569243208498,32.96029239763426,462084.80625560496,3646958.000356317,9223680.0,2813440.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1802N0547,EPSG:32616,-87.3646400137217,32.863043494619205,465884.2242693227,3636163.0077179186,9228800.0,2803200.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1802N0548,EPSG:32616,-87.35848569886893,32.908742871127835,466477.2372086142,3641227.221599446,9228800.0,2808320.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_TALL_5,2019-04-27
NA5120_E1493N0712,EPSG:32613,-104.78307830161378,40.76448036261918,518308.23817373853,4512635.313431192,7646720.0,3648000.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1493N0713,EPSG:32613,-104.78849175274233,40.810329814649414,517839.067942579,4517723.73908467,7646720.0,3653120.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1493N0714,EPSG:32613,-104.79391578098532,40.85617843142088,517369.6235606626,4522812.13811165,7646720.0,3658240.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1494N0712,EPSG:32613,-104.72307856987528,40.76883794517117,523370.7071397633,4513133.277586621,7651840.0,3648000.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1494N0713,EPSG:32613,-104.7284481647661,40.814691553231434,522901.7805693787,4518221.870780458,7651840.0,3653120.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1494N0714,EPSG:32613,-104.73382825283086,40.86054433358505,522432.57881444955,4523310.436971391,7651840.0,3658240.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1495N0713,EPSG:32613,-104.66839616988777,40.81901739830962,527964.557512946,4518719.490484142,7656960.0,3653120.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1495N0714,EPSG:32613,-104.67373229324859,40.86487430869376,527495.5979018629,4523808.2259263415,7656960.0,3658240.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14
NA5120_E1493N0712,EPSG:32613,-104.78307830161378,40.76448036261918,518308.23817373853,4512635.313431192,7646720.0,3648000.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_7,2020-09-13
NA5120_E1494N0712,EPSG:32613,-104.72307856987528,40.76883794517117,523370.7071397633,4513133.277586621,7651840.0,3648000.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_7,2020-09-13
NA5120_E1494N0713,EPSG:32613,-104.7284481647661,40.814691553231434,522901.7805693787,4518221.870780458,7651840.0,3653120.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_7,2020-09-13
NA5120_E1494N0714,EPSG:32613,-104.73382825283086,40.86054433358505,522432.57881444955,4523310.436971391,7651840.0,3658240.0,13TEF,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_7,2020-09-13
NA5120_E1477N0697,EPSG:32613,-105.65161184979105,40.003099452227346,444380.91241630795,4428304.541192693,7564800.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1478N0697,EPSG:32613,-105.5923971318195,40.00796009071084,449438.8727788732,4428808.7564055845,7569920.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1478N0698,EPSG:32613,-105.59829175711323,40.05375733143643,448969.90451506857,4433895.238748319,7569920.0,3576320.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1478N0699,EPSG:32613,-105.60419774070711,40.09955364188242,448500.6731974318,4438981.699469625,7569920.0,3581440.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1479N0696,EPSG:32613,-105.52733224858888,39.96698283109312,454965.29295407573,4424225.770046496,7575040.0,3566080.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1479N0697,EPSG:32613,-105.5331733702027,40.012785523902956,454496.8554738138,4429312.416383037,7575040.0,3571200.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1479N0698,EPSG:32613,-105.53902574073236,40.05858729613705,454028.1536226462,4434399.040678782,7575040.0,3576320.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,2020-07-20
NA5120_E1479N0700,EPSG:32613,-105.55076434866844,40.150188072383315,453089.9579646374,4444572.2233230155,7575040.0,3586560.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,2020-06-27
NA5120_E1479N0701,EPSG:32613,-105.5566506464144,40.19598707313661,452620.46473677276,4449658.78175934,7575040.0,3591680.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,2020-06-27
NA5120_E1479N0702,EPSG:32613,-105.56254831375622,40.24178514679631,452150.70829597436,4454745.318330535,7575040.0,3596800.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,2020-06-27
