ID_NEON,ID_SENTINEL2,Collection_NEON,Collection_Sentinel,x,y,crs,sentinel2_id,neon_id,image_id_neon,image_id_sentinel2,centroide,tile_id,utm,lon,lat,utm_x,utm_y,e7g_x,e7g_y,geometry,ID
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,POINT (-122.31853850838453 45.754502766164144),NA5120_E1242N0877,EPSG:32610,-122.35353102481199,45.74359704491627,550288.2756978411,5065763.20573849,6361600.0,4492800.0,"POLYGON ((-122.21655971351339 45.690869727697965, -122.21655954374225 45.69087090541241, -122.21479457616019 45.81686028477646, -122.21479978160151 45.816864523472994, -122.21480416881401 45.81686910036634, -122.21480622863315 45.81686941793476, -122.42073581896352 45.81809897990517, -122.42074180477356 45.81809538635228, -122.42074837474605 45.81809225249066, -122.42074868574906 45.81809118608046, -122.4207487517739 45.81809003615353, -122.42205087975451 45.692095232492626, -122.42204573564015 45.69209107526738, -122.42204126079396 45.69208646429148, -122.42203920338285 45.69208615242357, -122.2165725646965 45.69086198593659, -122.21656658629527 45.690865555357, -122.21655995574537 45.69086860746293, -122.21655971351339 45.690869727697965))",NEON_S2__0129
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,POINT (-122.31853850838453 45.754502766164144),NA5120_E1242N0878,EPSG:32610,-122.37434228818476,45.786582014929415,548632.0205747931,5070526.053871758,6361600.0,4497920.0,"POLYGON ((-122.21655971351339 45.690869727697965, -122.21655954374225 45.69087090541241, -122.21479457616019 45.81686028477646, -122.21479978160151 45.816864523472994, -122.21480416881401 45.81686910036634, -122.21480622863315 45.81686941793476, -122.42073581896352 45.81809897990517, -122.42074180477356 45.81809538635228, -122.42074837474605 45.81809225249066, -122.42074868574906 45.81809118608046, -122.4207487517739 45.81809003615353, -122.42205087975451 45.692095232492626, -122.42204573564015 45.69209107526738, -122.42204126079396 45.69208646429148, -122.42203920338285 45.69208615242357, -122.2165725646965 45.69086198593659, -122.21656658629527 45.690865555357, -122.21655995574537 45.69086860746293, -122.21655971351339 45.690869727697965))",NEON_S2__0130
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,POINT (-122.31853850838453 45.754502766164144),NA5120_E1243N0876,EPSG:32610,-122.27062901279122,45.71559447172785,556765.5055805763,5062707.540308963,6366720.0,4487680.0,"POLYGON ((-122.21655971351339 45.690869727697965, -122.21655954374225 45.69087090541241, -122.21479457616019 45.81686028477646, -122.21479978160151 45.816864523472994, -122.21480416881401 45.81686910036634, -122.21480622863315 45.81686941793476, -122.42073581896352 45.81809897990517, -122.42074180477356 45.81809538635228, -122.42074837474605 45.81809225249066, -122.42074868574906 45.81809118608046, -122.4207487517739 45.81809003615353, -122.42205087975451 45.692095232492626, -122.42204573564015 45.69209107526738, -122.42204126079396 45.69208646429148, -122.42203920338285 45.69208615242357, -122.2165725646965 45.69086198593659, -122.21656658629527 45.690865555357, -122.21655995574537 45.69086860746293, -122.21655971351339 45.690869727697965))",NEON_S2__0131
2021_ABBY_4,20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,553000.0017397746,5067000.000399666,32610,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,COPERNICUS/S2_HARMONIZED/20210719T190919_20210719T191700_T10TER,POINT (-122.31853850838453 45.754502766164144),NA5120_E1243N0877,EPSG:32610,-122.2913571795035,45.758600711648256,555109.9519185104,5067471.105404847,6366720.0,4492800.0,"POLYGON ((-122.21655971351339 45.690869727697965, -122.21655954374225 45.69087090541241, -122.21479457616019 45.81686028477646, -122.21479978160151 45.816864523472994, -122.21480416881401 45.81686910036634, -122.21480622863315 45.81686941793476, -122.42073581896352 45.81809897990517, -122.42074180477356 45.81809538635228, -122.42074837474605 45.81809225249066, -122.42074868574906 45.81809118608046, -122.4207487517739 45.81809003615353, -122.42205087975451 45.692095232492626, -122.42204573564015 45.69209107526738, -122.42204126079396 45.69208646429148, -122.42203920338285 45.69208615242357, -122.2165725646965 45.69086198593659, -122.21656658629527 45.690865555357, -122.21655995574537 45.69086860746293, -122.21655971351339 45.690869727697965))",NEON_S2__0132
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1194N1399,EPSG:32606,-147.53344985070194,65.10861050910181,474946.70460497064,7220664.892561226,6115840.0,7165440.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0133
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1194N1400,EPSG:32606,-147.60897280258578,65.14055041333378,471434.19954146934,7224256.53787991,6115840.0,7170560.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0134
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1195N1399,EPSG:32606,-147.45473334555072,65.138969539431,478667.90678962873,7224019.414693162,6120960.0,7165440.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0135
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1195N1400,EPSG:32606,-147.53026163901657,65.17094886550291,475154.775890875,7227611.056272239,6120960.0,7170560.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0136
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1195N1401,EPSG:32606,-147.60598555308084,65.20288441720609,471641.00750980125,7231202.09992658,6120960.0,7175680.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0137
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1196N1399,EPSG:32606,-147.375850692515,65.16929328315958,482388.4674655619,7227374.62236559,6126080.0,7165440.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0138
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1196N1400,EPSG:32606,-147.45138390590205,65.20131208110028,478874.709089022,7230966.259468111,6126080.0,7170560.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0139
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1196N1401,EPSG:32606,-147.52711323135378,65.23328715280579,475360.314703607,7234557.29767973,6126080.0,7175680.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0140
2021_BONA_4,20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,477000.0011121556,7228000.001930334,32606,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,COPERNICUS/S2_HARMONIZED/20210713T212531_20210713T212706_T06WVT,POINT (-147.49094759620033 65.17452139857605),NA5120_E1197N1400,EPSG:32606,-147.37233918011498,65.23163992937872,482593.9992275681,7234322.149667233,6131200.0,7170560.0,"POLYGON ((-147.7020036573231 65.08399900485907, -147.70200088062654 65.08399894725693, -147.27657132997916 65.08538873802397, -147.2765615701022 65.08539239097539, -147.27655068926904 65.08539556368022, -147.27654993101416 65.0853970179369, -147.27842643062988 65.26483832538871, -147.27843526086684 65.26484243084442, -147.27844276546568 65.26484703335773, -147.27844544016085 65.26484717349388, -147.27844811485602 65.26484731362997, -147.706764234023 65.26344609049572, -147.7067739836312 65.26344240032293, -147.70678486719666 65.2634391869949, -147.70678560619837 65.26343772870814, -147.7020225251713 65.08400785304175, -147.70201382548572 65.08400370845652, -147.70200619246702 65.08399920846398, -147.7020036573231 65.08399900485907))",NEON_S2__0141
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,POINT (-97.6081774312732 33.35505765820496),NA5120_E1611N0545,EPSG:32614,-97.646057016779,33.32481560589625,626018.9207577497,3688115.077732719,8250880.0,2792960.0,"POLYGON ((-97.53961352838168 33.27748137635572, -97.53961336308728 33.27748249384016, -97.53704622152361 33.43103011037542, -97.67686341302661 33.432602197371516, -97.67918551285918 33.279044003745284, -97.6791812065833 33.279039841340804, -97.67917756281162 33.279035212115396, -97.67917574092584 33.279034898962394, -97.53962427251739 33.27747356820847, -97.53961931368531 33.277477191627774, -97.53961377632326 33.2774802538534, -97.53961352838168 33.27748137635572))",NEON_S2__0142
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,POINT (-97.6081774312732 33.35505765820496),NA5120_E1611N0546,EPSG:32614,-97.64614693030559,33.37097878824861,625944.0521368855,3693233.4801036874,8250880.0,2798080.0,"POLYGON ((-97.53961352838168 33.27748137635572, -97.53961336308728 33.27748249384016, -97.53704622152361 33.43103011037542, -97.67686341302661 33.432602197371516, -97.67918551285918 33.279044003745284, -97.6791812065833 33.279039841340804, -97.67917756281162 33.279035212115396, -97.67917574092584 33.279034898962394, -97.53962427251739 33.27747356820847, -97.53961931368531 33.277477191627774, -97.53961377632326 33.2774802538534, -97.53961352838168 33.27748137635572))",NEON_S2__0143
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,POINT (-97.6081774312732 33.35505765820496),NA5120_E1612N0545,EPSG:32614,-97.59203291685546,33.32488472993673,631047.5340420781,3688189.3423776766,8256000.0,2792960.0,"POLYGON ((-97.53961352838168 33.27748137635572, -97.53961336308728 33.27748249384016, -97.53704622152361 33.43103011037542, -97.67686341302661 33.432602197371516, -97.67918551285918 33.279044003745284, -97.6791812065833 33.279039841340804, -97.67917756281162 33.279035212115396, -97.67917574092584 33.279034898962394, -97.53962427251739 33.27747356820847, -97.53961931368531 33.277477191627774, -97.53961377632326 33.2774802538534, -97.53961352838168 33.27748137635572))",NEON_S2__0144
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0029326043,3691514.456082705,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPB,POINT (-97.6081774312732 33.35505765820496),NA5120_E1612N0546,EPSG:32614,-97.59208957295374,33.37104797051992,630973.1039415916,3693307.8351263576,8256000.0,2798080.0,"POLYGON ((-97.53961352838168 33.27748137635572, -97.53961336308728 33.27748249384016, -97.53704622152361 33.43103011037542, -97.67686341302661 33.432602197371516, -97.67918551285918 33.279044003745284, -97.6791812065833 33.279039841340804, -97.67917756281162 33.279035212115396, -97.67917574092584 33.279034898962394, -97.53962427251739 33.27747356820847, -97.53961931368531 33.277477191627774, -97.53961377632326 33.2774802538534, -97.53961352838168 33.27748137635572))",NEON_S2__0145
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0781234335,3695624.9778367537,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,POINT (-97.60758766586093 33.39210967264513),NA5120_E1611N0546,EPSG:32614,-97.64614693030559,33.37097878824861,625944.0521368855,3693233.4801036874,8250880.0,2798080.0,"POLYGON ((-97.53852167442098 33.34284552864686, -97.53689969576385 33.439777868498894, -97.53690399324941 33.43978211447649, -97.53690762958357 33.43978674086256, -97.53690936510675 33.439786975456386, -97.67671996479194 33.44135793689617, -97.67672501620736 33.44135430776896, -97.67673056448373 33.44135124302694, -97.676730812914 33.441350207314436, -97.6767308957241 33.441349096841606, -97.67819801634295 33.34441240595067, -97.53852167442098 33.34284552864686))",NEON_S2__0146
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0781234335,3695624.9778367537,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,POINT (-97.60758766586093 33.39210967264513),NA5120_E1611N0547,EPSG:32614,-97.64623700223066,33.41714162662081,625869.0962642301,3698351.87999616,8250880.0,2803200.0,"POLYGON ((-97.53852167442098 33.34284552864686, -97.53689969576385 33.439777868498894, -97.53690399324941 33.43978211447649, -97.53690762958357 33.43978674086256, -97.53690936510675 33.439786975456386, -97.67671996479194 33.44135793689617, -97.67672501620736 33.44135430776896, -97.67673056448373 33.44135124302694, -97.676730812914 33.441350207314436, -97.6767308957241 33.441349096841606, -97.67819801634295 33.34441240595067, -97.53852167442098 33.34284552864686))",NEON_S2__0147
2021_CLBJ_5,20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,629500.0781234335,3695624.9778367537,32614,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,COPERNICUS/S2_HARMONIZED/20210618T170851_20210618T171557_T14SPC,POINT (-97.60758766586093 33.39210967264513),NA5120_E1612N0546,EPSG:32614,-97.59208957295374,33.37104797051992,630973.1039415916,3693307.8351263576,8256000.0,2798080.0,"POLYGON ((-97.53852167442098 33.34284552864686, -97.53689969576385 33.439777868498894, -97.53690399324941 33.43978211447649, -97.53690762958357 33.43978674086256, -97.53690936510675 33.439786975456386, -97.67671996479194 33.44135793689617, -97.67672501620736 33.44135430776896, -97.67673056448373 33.44135124302694, -97.676730812914 33.441350207314436, -97.6767308957241 33.441349096841606, -97.67819801634295 33.34441240595067, -97.53852167442098 33.34284552864686))",NEON_S2__0148
2021_HEAL_4,20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001,COPERNICUS/S2_HARMONIZED,391500.0016549629,7085499.997007185,32606,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,COPERNICUS/S2_HARMONIZED/20210711T213529_20210711T213531_T05VPL,POINT (-149.20912307029118 63.87980180355865),NA5120_E1162N1390,EPSG:32606,-149.29884528579254,63.84089163542019,386938.10313377663,7081320.694579154,5952000.0,7119360.0,"POLYGON ((-149.3552772316267 63.80118359651015, -149.35527470018502 63.8011835039549, -149.05098447322925 63.805826549589085, -149.05097540020716 63.80583032655333, -149.05096523505054 63.805833643041666, -149.05096459528392 63.805835099743156, -149.06211599924393 63.95828949712499, -149.06212477773008 63.958293484132376, -149.06213216031594 63.95829794595417, -149.0621345948068 63.95829811911589, -149.0621372542347 63.958298144247436, -149.36807855799623 63.953623876458984, -149.3680876227765 63.95362007202489, -149.36809784300965 63.95361683862984, -149.36809830323332 63.95361534017065, -149.3552957882597 63.80119216455355, -149.3552871399776 63.80118812870429, -149.35527976306832 63.80118368906534, -149.3552772316267 63.80118359651015))",NEON_S2__0149
