tile_id,utm,lon,lat,utm_x,utm_y,e7g_x,e7g_y,mgrs_tiles,ntiles,neon_id,neon_date,val_null
NA5120_E1862N0519,EPSG:32616,-84.4008224833355,31.186296963955183,747689.2270452842,3453159.0420432617,9536000.0,2659840.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_JERC_4,2018-09-16,5.18444666001994
NA5120_E1862N0520,EPSG:32616,-84.39320074096231,31.23170525186033,748296.9946489134,3458211.1179749803,9536000.0,2664960.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_JERC_4,2018-09-16,0.0
NA5120_E1862N0521,EPSG:32616,-84.38556613382916,31.277112054521602,748905.1406808643,3463263.165097153,9536000.0,2670080.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_JERC_4,2018-09-16,62.71186440677966
NA5120_E1862N0522,EPSG:32616,-84.377918633957,31.32251736897855,749513.664793526,3468315.183487121,9536000.0,2675200.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_JERC_4,2018-09-16,99.55128205128206
NA5120_E1235N0845,EPSG:32610,-122.13423299517589,44.26202548406616,569105.9636116428,4901340.521952516,6325760.0,4328960.0,10TEQ,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MCRA_1,2018-07-16,50.56614194973764
NA5120_E1907N0664,EPSG:32617,-80.61400278444268,37.33945114790691,534191.3060175967,4132599.727179688,9766400.0,3402240.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,72.265625
NA5120_E1907N0665,EPSG:32617,-80.60258452453157,37.384243853388234,535181.8127195596,4137573.257709682,9766400.0,3407360.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,53.034855769230774
NA5120_E1907N0666,EPSG:32617,-80.5911456449312,37.42903395429104,536172.9211485102,4142546.6707079466,9766400.0,3412480.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,43.841911764705884
NA5120_E1908N0664,EPSG:32617,-80.55809997991307,37.329513187682664,539148.3106695645,4131518.905582826,9771520.0,3402240.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,19.74158653846154
NA5120_E1908N0665,EPSG:32617,-80.54664734986183,37.37429719715191,540139.0632271835,4136492.085378991,9771520.0,3407360.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,0.0
NA5120_E1908N0666,EPSG:32617,-80.53517404524938,37.419078588048684,541130.4166826316,4141465.1483827857,9771520.0,3412480.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,0.15318627450980393
NA5120_E1909N0664,EPSG:32617,-80.50221342066143,37.31954335169403,544105.2080663452,4130437.4679048224,9776640.0,3402240.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,40.59495192307692
NA5120_E1909N0665,EPSG:32617,-80.49072646356413,37.36431864044983,545096.2074551338,4135410.2987861945,9776640.0,3407360.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,0.30637254901960786
NA5120_E1909N0666,EPSG:32617,-80.47921877717346,37.40909129660811,546087.8069134478,4140383.013614577,9776640.0,3412480.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,19.362745098039216
NA5120_E1909N0667,EPSG:32617,-80.46769031131599,37.45386131420099,547080.0058690065,4145355.6125659845,9776640.0,3417600.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,81.18872549019608
NA5120_E1584N0588,EPSG:32614,-99.14859238303961,35.295282817705726,486489.5845933607,3905799.727854054,8112640.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,31.18580765639589
NA5120_E1584N0589,EPSG:32614,-99.14965834509333,35.34141862450361,486400.39076451847,3910916.434408161,8112640.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,0.0
NA5120_E1584N0590,EPSG:32614,-99.15072623350052,35.38755405773771,486311.14088590926,3916033.140110683,8112640.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,0.0
NA5120_E1584N0591,EPSG:32614,-99.15179605295856,35.43368911716061,486221.8350125241,3921149.844963151,8112640.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,32.19481340923466
NA5120_E1585N0588,EPSG:32614,-99.09310495641027,35.29623298904202,491534.7501461447,3905898.9551128834,8117760.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,26.05945604048071
NA5120_E1585N0589,EPSG:32614,-99.09413506984633,35.342369622175006,491445.95064299594,3911015.693259932,8117760.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,0.0
NA5120_E1585N0590,EPSG:32614,-99.09516704491071,35.38850588309924,491357.0940160986,3916132.4304857138,8117760.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,0.0
NA5120_E1585N0591,EPSG:32614,-99.09620088614314,35.43464177157071,491268.18032031157,3921249.1667916733,8117760.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,31.90164954870837
NA5120_E1586N0588,EPSG:32614,-99.03761608189483,35.29715064050322,496579.925383827,3905997.3987511843,8122880.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,36.17963314358001
NA5120_E1586N0589,EPSG:32614,-99.03861034280473,35.34328807171604,496491.5201146442,3911114.1705841483,8122880.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,13.523573200992555
NA5120_E1586N0590,EPSG:32614,-99.03960640060473,35.38942513202884,496403.05664763093,3916230.941426726,8122880.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,11.609088079676315
NA5120_E1586N0591,EPSG:32614,-99.04060425967685,35.43556182120101,496314.5350375184,3921347.711280292,8122880.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,42.421413009648305
NA5120_E1360N0532,EPSG:32612,-110.98192716730446,31.73510840195861,501711.96518590656,3511075.2131336257,6965760.0,2726400.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,100.0
NA5120_E1360N0533,EPSG:32612,-110.98987583136949,31.780463708753622,500958.5533597454,3516102.2174890875,6965760.0,2731520.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,93.92156862745098
NA5120_E1360N0534,EPSG:32612,-110.9978379814113,31.825817441830925,500204.59932800214,3521129.1381122144,6965760.0,2736640.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,73.30065359477123
NA5120_E1360N0535,EPSG:32612,-111.00581364704378,31.871169598018884,499450.10353330325,3526155.975087577,6965760.0,2741760.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,91.40522875816993
NA5120_E1361N0532,EPSG:32612,-110.92967472019126,31.74282607563307,506661.07319567853,3511932.632537056,6970880.0,2726400.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,72.43589743589743
NA5120_E1361N0533,EPSG:32612,-110.93759431725105,31.788187615835874,505908.06136762694,3516959.975530469,6970880.0,2731520.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,10.42483660130719
NA5120_E1361N0534,EPSG:32612,-110.94552735409772,31.833547591521924,505154.50640777504,3521987.2342470107,6970880.0,2736640.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1361N0535,EPSG:32612,-110.9534738602556,31.87890599954066,504400.4087589402,3527014.4087705817,6970880.0,2741760.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,66.66666666666666
NA5120_E1361N0536,EPSG:32612,-110.96143386534057,31.924262836733515,503645.76886425953,3532041.499185429,6970880.0,2746880.0,12SVA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,99.83974358974359
NA5120_E1362N0532,EPSG:32612,-110.87741205652863,31.75051433493746,511610.3340084088,3512789.1693388447,6976000.0,2726400.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.6535947712418301
NA5120_E1362N0533,EPSG:32612,-110.88530256095152,31.795882086357963,510857.7214534506,3517816.85284724,6976000.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1362N0534,EPSG:32612,-110.89320645889448,31.84124828243387,510104.56483958464,3522844.4515345558,6976000.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1362N0535,EPSG:32612,-110.90112377979189,31.886612920035653,509350.864609819,3527871.965484011,6976000.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1362N0536,EPSG:32612,-110.9090545531695,31.931975996025816,508596.62120749324,3532899.3947791783,6976000.0,2746880.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,53.888888888888886
NA5120_E1363N0531,EPSG:32612,-110.81729114257173,31.71279768410844,517311.4189657469,3508616.7131716507,6981120.0,2721280.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,68.43137254901961
NA5120_E1363N0532,EPSG:32612,-110.82513921088189,31.7581731676299,516559.7503898245,3513644.8245201884,6981120.0,2726400.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1363N0533,EPSG:32612,-110.8330005971151,31.803547108050758,515807.5363841208,3518672.8504215693,6981120.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1363N0534,EPSG:32612,-110.8408753305248,31.84891950227035,515054.7773915216,3523700.790957985,6981120.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1363N0535,EPSG:32612,-110.84876344045517,31.89429034718008,514301.4738552236,3528728.646211973,6981120.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1363N0536,EPSG:32612,-110.85666495634149,31.939659639663486,513547.6262187519,3533756.416266426,6981120.0,2746880.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,66.4423076923077
NA5120_E1364N0531,EPSG:32612,-110.76503724690475,31.72042092032527,522260.59492684423,3509471.1428964864,6986240.0,2721280.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,98.26923076923076
NA5120_E1364N0532,EPSG:32612,-110.77285621788145,31.765802561509144,521509.3251066077,3514499.599059884,6986240.0,2726400.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,23.92156862745098
NA5120_E1364N0533,EPSG:32612,-110.78068846045136,31.811182668685944,520757.5089275147,3519527.9692332386,6986240.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.3205128205128205
NA5120_E1364N0534,EPSG:32612,-110.78853400377761,31.85656123877582,520005.14683264075,3524556.253498054,6986240.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1364N0535,EPSG:32612,-110.7963928771139,31.90193826869109,519252.2392653765,3529584.451936191,6986240.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,0.0
NA5120_E1365N0533,EPSG:32612,-110.72836618573514,31.818788756075985,525707.641852458,3520382.210259628,6991360.0,2731520.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,83.79084967320262
NA5120_E1365N0534,EPSG:32612,-110.73618251350733,31.86417347973561,524955.6759329466,3525410.840133125,6991360.0,2736640.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,83.23717948717949
NA5120_E1365N0535,EPSG:32612,-110.74401212470225,31.909556672326804,524203.1636114653,3530439.3836360094,6991360.0,2741760.0,12SWA,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_SRER_2,2018-08-24,69.41176470588235
NA5120_E1800N0547,EPSG:32616,-87.4712661152494,32.87469607436114,455913.95376263093,3637494.2938445252,9218560.0,2803200.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,58.54350567465322
NA5120_E1800N0548,EPSG:32616,-87.46517450058819,32.920405101528175,456506.1633864122,3642559.0589172374,9218560.0,2808320.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,30.665380906460943
NA5120_E1800N0549,EPSG:32616,-87.45907232301093,32.96611307815068,457098.80149958446,3647623.7693931716,9218560.0,2813440.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,20.098039215686274
NA5120_E1801N0547,EPSG:32616,-87.41794899791302,32.86888502757564,460899.1567650628,3636829.0775220236,9223680.0,2803200.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,35.80842172934748
NA5120_E1801N0548,EPSG:32616,-87.41182602268786,32.91458924156657,461491.7677588154,3641893.5660184575,9223680.0,2808320.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,0.0
NA5120_E1801N0549,EPSG:32616,-87.40569243208498,32.96029239763426,462084.80625560496,3646958.000356317,9223680.0,2813440.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,0.22500803600128574
NA5120_E1802N0547,EPSG:32616,-87.3646400137217,32.863043494619205,465884.2242693227,3636163.0077179186,9228800.0,2803200.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,71.62673392181588
NA5120_E1802N0548,EPSG:32616,-87.35848569886893,32.908742871127835,466477.2372086142,3641227.221599446,9228800.0,2808320.0,16SDB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_TALL_4,2018-04-27,52.28758169934641
NA5120_E1611N0545,EPSG:32614,-97.646057016779,33.32481560589625,626018.9207577497,3688115.077732719,8250880.0,2792960.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,18.348045397225725
NA5120_E1611N0546,EPSG:32614,-97.64614693030559,33.37097878824861,625944.0521368855,3693233.4801036874,8250880.0,2798080.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,0.03214400514304082
NA5120_E1611N0547,EPSG:32614,-97.64623700223066,33.41714162662081,625869.0962642301,3698351.87999616,8250880.0,2803200.0,14SPC,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,17.100610736097718
NA5120_E1612N0545,EPSG:32614,-97.59203291685546,33.32488472993673,631047.5340420781,3688189.3423776766,8256000.0,2792960.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,11.633039092055487
NA5120_E1612N0546,EPSG:32614,-97.59208957295374,33.37104797051992,630973.1039415916,3693307.8351263576,8256000.0,2798080.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,0.0
NA5120_E1612N0547,EPSG:32614,-97.59214632886192,33.41721086721488,630898.5855174839,3698426.325347452,8256000.0,2803200.0,14SPC,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,21.50063051702396
NA5120_E1613N0545,EPSG:32614,-97.53800874020915,33.32492248461716,636076.2418349041,3688262.736199169,8261120.0,2792960.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,67.6860025220681
NA5120_E1613N0546,EPSG:32614,-97.53803213867734,33.37108575700538,636002.2502062479,3693381.3213974806,8261120.0,2798080.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,59.24140147862423
NA5120_E1613N0547,EPSG:32614,-97.5380555783662,33.41724868555554,635928.1691819441,3698499.9040197395,8261120.0,2803200.0,14SPC,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_CLBJ_4,2019-04-19,69.26229508196722
NA5120_E2013N0812,EPSG:32618,-72.28160588311017,42.534584642079665,723244.1358851868,4712714.946587281,10309120.0,4160000.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,39.4430235862461
NA5120_E2013N0813,EPSG:32618,-72.26226847575742,42.577577806801486,724677.8898582503,4717540.524646917,10309120.0,4165120.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,46.86274509803921
NA5120_E2014N0809,EPSG:32618,-72.28073598724785,42.390570832789145,723828.3813045719,4696724.638248988,10314240.0,4144640.0,18TYM,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,52.090301003344486
NA5120_E2014N0810,EPSG:32618,-72.26147202832067,42.43356818610988,725260.1085451264,4701550.387121961,10314240.0,4149760.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,8.383063370275647
NA5120_E2014N0811,EPSG:32618,-72.24217178432893,42.47655951365485,726692.5434356346,4706375.965894271,10314240.0,4154880.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,0.0
NA5120_E2014N0812,EPSG:32618,-72.2228351637432,42.51954480000945,728125.6852333196,4711201.374977781,10314240.0,4160000.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,0.0
NA5120_E2014N0813,EPSG:32618,-72.20346207473575,42.56252402970656,729559.5331952453,4716026.614785149,10314240.0,4165120.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,9.88917306052856
NA5120_E2015N0809,EPSG:32618,-72.2221012037295,42.375540005885824,728709.6740423213,4695211.713194958,10319360.0,4144640.0,18TYM,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,51.633986928104584
NA5120_E2015N0810,EPSG:32618,-72.20280177762291,42.41852347113441,730141.4982606214,4700037.122272774,10319360.0,4149760.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,0.0
NA5120_E2015N0811,EPSG:32618,-72.18346602144412,42.46150088778802,731574.0295891216,4704862.362274187,10319360.0,4154880.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,0.0
NA5120_E2015N0812,EPSG:32618,-72.16409384363574,42.50447224037963,733007.2672856918,4709687.433611651,10319360.0,4160000.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,0.0
NA5120_E2015N0813,EPSG:32618,-72.14468515234222,42.547437513389426,734441.210608064,4714512.3366984045,10319360.0,4165120.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,6.638655462184874
NA5120_E2016N0810,EPSG:32618,-72.14416080254163,42.40344611382162,735022.9205047544,4698523.48282171,10324480.0,4149760.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,46.149474282466606
NA5120_E2016N0811,EPSG:32618,-72.12478961306003,42.44640959802109,736455.5496415723,4703348.385583875,10324480.0,4154880.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,27.619843924191752
NA5120_E2016N0812,EPSG:32618,-72.10538195716808,42.489366995275816,737888.8846081116,4708173.120706622,10324480.0,4160000.0,18TYN,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HARV_6,2019-08-11,48.439241917502784
NA5120_E1162N1390,EPSG:32606,-149.29884528579254,63.84089163542019,386938.10313377663,7081320.694579154,5952000.0,7119360.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,31.184995737425403
NA5120_E1163N1389,EPSG:32606,-149.1517058577438,63.84078990188783,394172.1868049224,7081057.040619653,5957120.0,7114240.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,18.66125760649087
NA5120_E1163N1390,EPSG:32606,-149.2250908889932,63.87197552606756,390685.11775810155,7084654.227494199,5957120.0,7119360.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,0.0
NA5120_E1163N1391,EPSG:32606,-149.29865218107125,63.90311762628541,387197.3628169739,7088250.826622903,5957120.0,7124480.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,20.740365111561864
NA5120_E1164N1389,EPSG:32606,-149.0777892905076,63.871804527057776,397919.16001855955,7084391.166532832,5962240.0,7114240.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,75.60102301790282
NA5120_E1164N1390,EPSG:32606,-149.15118662590893,63.903027594880264,394431.5017316815,7087988.381597155,5962240.0,7119360.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,6.524678837052063
NA5120_E1164N1391,EPSG:32606,-149.22476067050223,63.9342071763335,390943.1589911946,7091585.007940593,5962240.0,7124480.0,05VPL,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_HEAL_3,2019-06-26,45.40229885057471
NA5120_E1859N0518,EPSG:32616,-84.56417016863521,31.163221180903186,732174.7837402285,3450246.011093938,9520640.0,2654720.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,100.0
NA5120_E1859N0519,EPSG:32616,-84.55664702049577,31.208648851157026,732780.7755203196,3455298.6362213045,9520640.0,2659840.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,100.0
NA5120_E1859N0520,EPSG:32616,-84.54911117176145,31.25407506531401,733387.1489204849,3460351.2311058845,9520640.0,2664960.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,15.31942633637549
NA5120_E1859N0521,EPSG:32616,-84.54156259480355,31.299499820480666,733993.9035933707,3465403.7958233356,9520640.0,2670080.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1859N0522,EPSG:32616,-84.53400126190802,31.34492311375641,734601.0391913549,3470456.3304495052,9520640.0,2675200.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,67.27564102564104
NA5120_E1860N0518,EPSG:32616,-84.51224758072561,31.155805696698273,737143.7866837252,3449533.94532818,9525760.0,2654720.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,40.44533067464274
NA5120_E1860N0519,EPSG:32616,-84.50469582267925,31.201227422216203,737750.243509446,3454586.3951119063,9525760.0,2659840.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,6.474358974358975
NA5120_E1860N0520,EPSG:32616,-84.49713131854219,31.246647682934473,738357.0810065159,3459638.8151043216,9525760.0,2664960.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1860N0521,EPSG:32616,-84.48955404059728,31.292066475939787,738964.2988275888,3464691.205381583,9525760.0,2670080.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1860N0522,EPSG:32616,-84.48196396104193,31.33748379831168,739571.8966250423,3469743.56602004,9525760.0,2675200.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,41.79738562091504
NA5120_E1861N0518,EPSG:32616,-84.46033464285645,31.14836103043222,742112.8039097404,3448820.9210052374,9530880.0,2654720.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,42.84313725490196
NA5120_E1861N0519,EPSG:32616,-84.4527542989953,31.19377678925561,742719.7264175967,3453873.1973528373,9530880.0,2659840.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1861N0520,EPSG:32616,-84.44516116361943,31.239191074548014,743327.0286486651,3458925.4443611503,9530880.0,2664960.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1861N0521,EPSG:32616,-84.43755520892354,31.28460388337626,743934.7102556005,3463977.6621068376,9530880.0,2670080.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1861N0522,EPSG:32616,-84.42993640701664,31.33001521279992,744542.770890791,3469029.8506667456,9530880.0,2675200.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,34.18300653594771
NA5120_E1862N0518,EPSG:32616,-84.40843138884186,31.140887193759276,747081.8382173231,3448106.9372248375,9536000.0,2654720.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,72.01923076923077
NA5120_E1862N0519,EPSG:32616,-84.4008224833355,31.186296963955183,747689.2270452842,3453159.0420432617,9536000.0,2659840.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,3.7221668328348287
NA5120_E1862N0520,EPSG:32616,-84.39320074096231,31.23170525186033,748296.9946489134,3458211.1179749803,9536000.0,2664960.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,0.0
NA5120_E1862N0521,EPSG:32616,-84.38556613382916,31.277112054521602,748905.1406808643,3463263.165097153,9536000.0,2670080.0,16RGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_JERC_5,2019-08-30,47.723496178132265
